title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"Untama giru",movie,"Comedy, Drama, Fantasy",1989,tt0124189,7.2,87,JP
"Journey Into Solitude",movie,Drama,1972,tt0222425,6.7,202,JP
"Zyuden Sentai Kyoryuger: 100 Years After",movie,Action,2014,tt3643996,6.9,43,JP
"Documentary of AKB48: Show Must Go On",movie,"Documentary, Music",2012,tt2136879,8,87,JP
"My House",movie,Drama,2012,tt2285597,7.9,19,JP
Jinkusu!!!,movie,Romance,2013,tt2691040,6.6,155,JP
"Uchuu Keiji Shaider Next Generation",movie,Sci-Fi,2014,tt3744464,7.3,37,JP
"Uchuu Keiji Sharivan Next Generation",movie,"Action, Sci-Fi",2014,tt3744460,7.3,60,JP
"Sinbad: Make Me Wanna Holla!",movie,"Comedy, Documentary",2014,tt3110818,7.2,110,US
Monsutâzu,movie,"Drama, Sci-Fi",2014,tt3024404,5.5,544,JP
Geostorm,movie,"Action, Sci-Fi, Thriller",2017,tt1981128,5.3,122681,JP
"The Lego Ninjago Movie",movie,"Action, Adventure, Animation",2017,tt3014284,6,31031,US
"What We Did on Our Holiday",movie,"Comedy, Drama",2014,tt2725962,6.9,25150,JP
Everly,movie,"Action, Thriller",2014,tt1945084,5.1,19676,JP
"Miracle in Four Days",movie,Romance,2005,tt0489590,7.1,34,JP
"Foodies: The Culinary Jet Set",movie,Documentary,2014,tt3400460,6.1,474,JP
"Final Girl",movie,"Horror, Thriller",2015,tt2124787,4.7,17090,JP
"Sweet Poolside",movie,"Comedy, Drama, Romance",2014,tt3158218,5.9,74,JP
"Say 'I Love You'",movie,"Drama, Romance",2014,tt3088084,6.2,1336,JP
"Atashin'chi the Movie",movie,"Adventure, Animation, Comedy",2003,tt1298836,6.4,59,JP
"Girl's Blood",movie,"Action, Drama",2014,tt3456784,5.3,412,JP
Puzzle,movie,"Horror, Thriller",2014,tt3492330,5.5,294,JP
"Mechanic: Resurrection",movie,"Action, Adventure, Crime",2016,tt3522806,5.7,96063,JP
"Mission Impossible: Samurai",movie,"Action, Comedy, History",2014,tt3290714,6.2,293,JP
"The Extreme Sukiyaki",movie,Comedy,2013,tt2641826,6.9,79,JP
"The Lego Movie 2: The Second Part",movie,"Action, Adventure, Animation",2019,tt3513498,6.5,79158,US
"The Divine Move",movie,"Action, Crime",2014,tt3419894,6.6,2645,JP
"Tora-san's Heart of Gold",movie,Comedy,1976,tt0075025,6.8,96,JP
"Sayonara, Dobyusshî",movie,"Drama, Music",2013,tt2307752,6.1,44,JP
"Oh! Brothers",movie,"Comedy, Drama, Family",2003,tt0376018,5.9,161,JP
"The Admiral: Roaring Currents",movie,"Action, Drama, History",2014,tt3541262,7.1,13424,JP
Live,movie,"Action, Comedy, Horror",2014,tt3556584,5.1,176,JP
Murderer,movie,"Drama, Thriller",2014,tt3976234,5,325,JP
"A Class to Remember 2",movie,Drama,1996,tt0116386,6.7,133,JP
"Yakuza Apocalypse",movie,"Action, Comedy, Horror",2015,tt3675748,5.5,4601,JP
"A Little Chaos",movie,"Drama, Romance",2014,tt2639254,6.5,25873,JP
"The Light Between Oceans",movie,"Drama, Romance",2016,tt2547584,7.2,60950,JP
"Sister Game",movie,Comedy,2014,tt3708102,5.3,27,JP
"Fires on the Plain",movie,"Drama, War",2014,tt3893038,6.6,888,JP
"Haganai: I Don't Have Many Friends",movie,"Comedy, Drama",2014,tt3084328,5.1,146,JP
Dearest,movie,Drama,2014,tt3752930,7.6,2680,JP
"Still Alice",movie,Drama,2014,tt3316960,7.5,145348,JP
"The Golden Era",movie,"Biography, Drama, Romance",2014,tt3696086,6.4,1264,JP
"Who Am I",movie,"Crime, Drama, Mystery",2014,tt3042408,7.4,63860,JP
"Shadow of Deception",movie,"Crime, Drama, Romance",1971,tt0203720,6.6,78,JP
"The Pirates",movie,"Action, Adventure, Comedy",2014,tt3485166,6.5,4679,JP
"Pretty Cure All Stars New Stage 3: Eien no Tomodachi",movie,"Action, Adventure, Animation",2014,tt3912856,7.4,8,JP
"5 Flights Up",movie,"Comedy, Drama",2014,tt2933544,6.2,11354,JP
"Max Steel",movie,"Action, Adventure, Fantasy",2016,tt1472584,4.6,20873,JP
"Tora-san Meets His Lordship",movie,Comedy,1977,tt0076510,6.8,116,JP
"Adventure in Tokyo",movie,Drama,1952,tt0322592,7.4,45,JP
"Hibi Rock: Puke Afro and the Pop Star",movie,"Comedy, Music",2014,tt3579168,5.6,71,JP
Swung,movie,"Comedy, Drama, Romance",2015,tt2243260,4.7,1265,JP
"Ultraman Cosmos: The First Contact",movie,"Adventure, Family, Fantasy",2001,tt0339847,6.2,128,JP
"Kabukicho Love Hotel",movie,"Drama, Romance",2014,tt3876372,6.9,863,JP
"Saint Seiya: Legend of Sanctuary",movie,"Action, Animation, Fantasy",2014,tt2231489,5.4,4751,JP
"Proof of the Man",movie,"Crime, Drama",1977,tt0076460,6.6,455,JP
"The Light Shines Only There",movie,Drama,2014,tt3039932,6.6,681,JP
Shazam!,movie,"Action, Adventure, Comedy",2019,tt0448115,7,393362,JP
"The Transporter Refueled",movie,"Action, Thriller",2015,tt2938956,5.2,45669,JP
"American Muscle",movie,Action,2014,tt2389162,4.2,1062,JP
"Enoshima Prism",movie,"Comedy, Sci-Fi",2013,tt2934686,6,207,JP
"Season of the Sun",movie,Drama,1956,tt0270685,6.6,109,JP
"Jusei: Last Drop of Blood",movie,"Action, Crime, Drama",2003,tt1235065,6.1,36,JP
"Deep Red Love",movie,Thriller,2013,tt3215844,6.1,92,JP
"The Zookeeper's Wife",movie,"Biography, Drama, History",2017,tt1730768,7,47692,JP
"The Rewrite",movie,"Comedy, Romance",2014,tt2509850,6.3,22821,US
"Modern Boy",movie,Drama,2008,tt1305131,6,198,JP
"The Handmaiden",movie,"Drama, Romance, Thriller",2016,tt4016934,8.1,180421,JP
"Tada's Do-It-All House: Disconcerto",movie,Comedy,2014,tt3422606,6.5,263,JP
"Miracle: Devil Claus' Love and Magic",movie,"Comedy, Drama, Fantasy",2014,tt3422622,5.7,112,JP
"Watashi no Hawaii no arukikata",movie,"Comedy, Romance",2014,tt3240086,5.9,48,JP
"Lingering Spirits",movie,"Comedy, Fantasy",2014,tt3398978,6.8,111,JP
"Oh! Father",movie,"Comedy, Crime, Family",2013,tt2957250,5.7,60,JP
"Ataru: The First Love & the Last Kill",movie,Drama,2013,tt2621378,5.6,117,JP
"ST: Aka to Shiro no Sôsa File the Movie",movie,Thriller,2015,tt3952246,6.4,94,JP
"Pay the Ghost",movie,"Horror, Mystery",2015,tt3733778,5.2,19311,US
Tracers,movie,"Action, Crime, Drama",2015,tt2401097,5.6,20312,JP
"Yoga Hosers",movie,"Action, Comedy, Horror",2016,tt3838992,4.3,15821,JP
"The Family Fang",movie,"Comedy, Drama, Mystery",2015,tt2097331,6.1,10186,JP
Unlocked,movie,"Action, Thriller",2017,tt1734493,6.3,39386,JP
"The Sea of Trees",movie,"Drama, Fantasy, Mystery",2015,tt3450900,6.1,18559,JP
"A Record of Sweet Murder",movie,Horror,2014,tt3689908,6.3,593,JP
Assassination,movie,"Action, Drama, Thriller",2015,tt3501416,7.2,8166,JP
"Now You See Me 2",movie,"Action, Adventure, Comedy",2016,tt3110958,6.4,329724,JP
Zeroville,movie,"Comedy, Drama, Mystery",2019,tt1881109,4.6,3686,US
"The Bye Bye Man",movie,"Drama, Fantasy, Horror",2017,tt4030600,4.3,26632,JP
"Detective Story",movie,"Crime, Drama, Mystery",1983,tt0217080,6.2,230,JP
"One Third",movie,"Crime, Drama",2014,tt2727322,6.3,241,JP
"Thomas & Friends: Tale of the Brave",movie,"Adventure, Animation, Comedy",2014,tt3282174,6.3,349,JP
"Kong: Skull Island",movie,"Action, Adventure, Fantasy",2017,tt3731562,6.7,357211,JP
"Inside Men",movie,"Action, Crime, Drama",2015,tt3779028,7,4286,JP
"The Disappointments Room",movie,"Drama, Horror, Thriller",2016,tt2364897,3.9,10930,JP
"Samayô kemono",movie,Drama,2013,tt2498024,6.7,19,JP
Kidnap,movie,"Action, Crime, Thriller",2017,tt1458169,5.9,39763,JP
"Otoko wa tsurai yo: Torajiro gambare!",movie,Comedy,1977,tt0076509,6.6,94,JP
"Maze Runner: The Scorch Trials",movie,"Action, Adventure, Sci-Fi",2015,tt4046784,6.3,285627,JP
"What Is Your Name?",movie,"Drama, Romance",1953,tt1954577,6.9,50,JP
"Tokyo Refugees",movie,Drama,2014,tt2638140,6.5,109,JP
"Pale Moon",movie,Drama,2014,tt3560492,6.9,968,JP
Misfire,movie,Action,2014,tt3207160,3.1,834,JP
"Bone Tomahawk",movie,"Drama, Horror, Western",2015,tt2494362,7.1,126091,US
"The Taking of Tiger Mountain",movie,"Action, Adventure, History",2014,tt3950078,6.4,3408,JP
"The Boss Baby",movie,"Adventure, Animation, Comedy",2017,tt3874544,6.3,145780,JP
"Everybody Wants Some!!",movie,Comedy,2016,tt2937696,6.9,61493,JP
Iris,movie,"Biography, Documentary, History",2014,tt4157220,7.1,4652,JP
"Five Minutes to Tomorrow",movie,"Drama, Romance",2014,tt3793116,5.8,161,JP
Burnt,movie,"Comedy, Drama",2015,tt2503944,6.6,135523,JP
"Princess Jellyfish",movie,"Comedy, Romance",2014,tt3673764,6.2,407,JP
"The Devil Conspiracy",movie,"Horror, Sci-Fi, Thriller",2022,tt9663168,4.5,3809,US
"Deepwater Horizon",movie,"Action, Drama, History",2016,tt1860357,7.1,187167,JP
"Whistle Blower",movie,"Crime, Drama, Mystery",2014,tt4034414,6.9,652,JP
"Toriko the Movie: Secret Recipe of Gourmet God!",movie,Animation,2013,tt3852404,7.1,66,JP
"The Furthest End Awaits",movie,Drama,2014,tt3524792,7,303,JP
"Ada: Part 2",movie,Horror,2013,tt3018064,6.6,29,JP
"Psycho-Pass: The Movie",movie,"Action, Animation, Crime",2015,tt4219130,7.1,4658,JP
"Gurov and Anna",movie,"Drama, Romance",2014,tt3700852,5.6,283,JP
"Fatal Frame",movie,Horror,2014,tt3684484,5.7,666,JP
"The Idolmaster Movie: Beyond the Brilliant Future!",movie,Comedy,2014,tt3306854,6.8,130,JP
"Blue Demon",movie,"Horror, Sci-Fi",2014,tt3686278,3.9,225,JP
"Fashion King",movie,"Drama, Romance",2014,tt3485192,5.3,386,JP
"My Love, My Bride",movie,"Comedy, Romance",2014,tt4038966,6.4,841,JP
"One Shot",movie,"Action, Sci-Fi",2014,tt3343350,3.6,667,JP
"Gutshot Straight",movie,"Action, Crime, Thriller",2014,tt2252552,3.6,1905,JP
"Gangnam 1970",movie,"Action, Crime, Drama",2015,tt3698118,6.2,2167,JP
L.DK,movie,"Comedy, Drama, Romance",2014,tt2907640,6.1,1727,JP
"Suicide Squad",movie,"Action, Adventure, Fantasy",2016,tt1386697,5.9,732685,JP
"Wonder Woman",movie,"Action, Adventure, Fantasy",2017,tt0451279,7.3,709698,JP
Aquaman,movie,"Action, Adventure, Fantasy",2018,tt1477834,6.8,530494,JP
"Silver Spoon",movie,"Comedy, Drama, Romance",2014,tt3110014,6.6,389,JP
"Kita no hotaru",movie,Drama,1984,tt0459867,6.8,130,JP
"Capone Cries a Lot",movie,"Action, Comedy",1985,tt0089404,6.2,116,JP
Jigsaw,movie,"Horror, Mystery, Thriller",2017,tt3348730,5.7,95989,JP
"All Roads Lead to Rome",movie,"Comedy, Drama, Romance",2015,tt4119278,4.9,6804,JP
"When It Rains, It Pours",movie,"Drama, Romance",1957,tt3523120,7.8,34,JP
"In the Hero",movie,Comedy,2014,tt3472210,6.6,92,JP
"The Island Closest to Heaven",movie,Drama,1984,tt0125549,6.1,192,JP
"August Without Emperor",movie,"Drama, Thriller",1978,tt0328049,6.7,81,JP
"Port of Flowers",movie,"Comedy, Drama",1943,tt0035964,6.5,183,JP
"The Smoke",movie,"Crime, Romance, Thriller",2014,tt2386353,4.2,380,JP
"Zhongkui: Snow Girl and the Dark Crystal",movie,"Action, Fantasy, Romance",2015,tt3585004,5.3,1439,JP
"Mojin: The Lost Legend",movie,"Action, Adventure, Drama",2015,tt4276752,5.9,4460,JP
"Dragon Blade",movie,"Action, Drama, Fantasy",2015,tt3672840,5.9,21609,JP
"Comedy Central Roast of James Franco",movie,Comedy,2013,tt3098812,7.7,4533,US
"Kyoto Elegy",movie,Comedy,2014,tt3227352,6.7,25,JP
Leatherface,movie,"Crime, Horror, Thriller",2017,tt2620590,5,28974,JP
"3 Generations",movie,Drama,2015,tt4158624,6,7096,JP
"Racing Extinction",movie,"Adventure, Documentary, News",2015,tt1618448,8.2,8272,US
"Hot Road",movie,"Drama, Romance",2014,tt3267258,5.6,287,JP
"Miss Granny",movie,"Comedy, Fantasy, Music",2015,tt4344878,6.5,1347,JP
"We Are Your Friends",movie,"Drama, Music, Romance",2015,tt3787590,6.2,41142,JP
"The Trust",movie,"Action, Crime, Mystery",2016,tt3733774,5.5,21257,JP
Equals,movie,"Drama, Romance, Sci-Fi",2015,tt3289728,6,33236,JP
"The Hunter's Prayer",movie,"Action, Thriller",2017,tt2674358,5.6,10570,JP
"Iron Sky: The Coming Race",movie,"Action, Adventure, Comedy",2019,tt3038708,5,12026,JP
Snowden,movie,"Biography, Crime, Drama",2016,tt3774114,7.3,165828,JP
"10.0 Earthquake",movie,"Action, Adventure, Drama",2014,tt3488056,3.5,2780,US
"Village of Doom",movie,"Crime, Drama",1983,tt0229820,6.6,208,JP
"My Pretend Girlfriend",movie,"Drama, Romance",2014,tt2928288,6.4,385,JP
"Dragon Ball Z: Resurrection 'F'",movie,"Action, Adventure, Animation",2015,tt3819668,7.2,24417,JP
"My Dictator",movie,Drama,2014,tt4200904,6.1,158,JP
"The Bélier Family",movie,"Comedy, Drama, Music",2014,tt3547740,7.3,30247,JP
"Die Dinge zwischen uns",movie,Drama,2008,tt1178122,6.2,90,JP
"Usotsuki paradokusu",movie,Romance,2013,tt2984080,5.2,73,JP
"A Good Husband",movie,Drama,2009,tt1343043,7.5,91,JP
"Recipes of Diet Diaries",movie,"Comedy, Drama",2013,tt2482480,5.5,34,JP
"A Kind of Murder",movie,"Crime, Drama, Mystery",2016,tt2726552,5.3,8765,US
"Free and Easy: Samurai Edition",movie,"Comedy, Drama",1998,tt0373884,6.7,20,JP
"Out of This World",movie,"Drama, Music",2004,tt0371050,6.9,98,JP
Vice,movie,"Action, Sci-Fi, Thriller",2015,tt3480796,4.2,17219,JP
Tangerine,movie,"Comedy, Crime, Drama",2015,tt3824458,7.1,37343,US
"Stockholm, Pennsylvania",movie,"Drama, Thriller",2015,tt2481512,6,2660,JP
"Late Spring",movie,"Drama, Romance",2014,tt3243630,6.5,143,JP
"Kickboxer: Vengeance",movie,"Action, Crime, Drama",2016,tt3082898,4.9,12360,JP
"An En Vogue Christmas",movie,Drama,2014,tt3922320,5.7,237,US
"Midnight Diner",movie,"Comedy, Drama",2014,tt3958276,7.5,2580,JP
"Blood Father",movie,"Action, Crime, Drama",2016,tt3647498,6.4,68356,JP
"Last Days in the Desert",movie,"Drama, Fantasy, History",2015,tt3513054,5.6,4525,JP
"Cop Car",movie,"Crime, Thriller",2015,tt3813310,6.3,35692,JP
"Turbo Kid",movie,"Action, Adventure, Comedy",2015,tt3672742,6.7,30162,JP
"Drive in Gamo",movie,Drama,2014,tt3924840,5,14,JP
"Typhoon Over Nagasaki",movie,Drama,1956,tt0051121,5.8,134,JP
"The Murder Case of Hana & Alice",movie,"Animation, Comedy, Crime",2015,tt4125300,7.1,2417,JP
"Beyond the Boundary Movie: I'll Be Here - Kako-hen",movie,"Action, Animation, Comedy",2015,tt4531412,6.6,669,JP
"Kinnikuman: Ubawareta champion belt",movie,Animation,1984,tt0389077,6.1,21,JP
"Another Battle",movie,"Action, Crime, Drama",2000,tt0269859,6.7,73,JP
"The Voice of Water",movie,Drama,2014,tt4296022,5.4,44,JP
"Ode to My Father",movie,"Drama, War",2014,tt3812366,7.8,6353,JP
Grasshopper,movie,"Action, Crime, Drama",2015,tt3846972,5.5,382,JP
"Ressha Sentai ToQger vs. Kyoryuger: The Movie",movie,Action,2015,tt4152148,6.7,51,JP
"Love Forecast",movie,"Comedy, Drama, Romance",2015,tt4315956,6.1,1608,JP
"The Flame of Devotion",movie,"Drama, Romance",1964,tt2645472,7.3,82,JP
"Documentary of AKB48: The Time Has Come",movie,"Documentary, Music",2014,tt3841490,7.4,54,JP
"The Royal Tailor",movie,Drama,2014,tt4024104,7,1269,JP
Spotlight,movie,"Biography, Crime, Drama",2015,tt1895587,8.1,510184,JP
"Toto and His Sisters",movie,"Documentary, Drama, Family",2014,tt2234537,8,646,JP
"Go See the Fall",movie,"Comedy, Drama",2014,tt3172112,6.5,186,JP
"100 Yen Love",movie,"Comedy, Drama",2014,tt4080598,7.1,2863,JP
"Piece of Cake",movie,"Drama, Romance",2015,tt4061360,6,179,JP
"The Emperor in August",movie,"Drama, History",2015,tt4289340,6.6,741,JP
"Akumu Chan the Movie",movie,Mystery,2014,tt3062042,4.7,90,JP
"One Step on a Mine, It's All Over",movie,"Drama, War",1999,tt0228460,6.4,127,JP
"Pretty Cure All Stars: Spring Carnival",movie,"Animation, Comedy, Music, Fantasy, Action, Adventure, Family",2015,,,,JP
"Backstreet Boys: Show 'Em What You're Made Of",movie,Documentary,2015,tt2712154,7.5,1639,JP
"Good Manners",movie,"Fantasy, Horror",2017,tt5480782,6.7,4339,JP
"The Boy and the Beast",movie,"Action, Adventure, Animation",2015,tt4272866,7.6,27748,JP
"The Battle of Port Arthur",movie,"Drama, History, War",1980,tt0080316,6.6,349,JP
"My Beloved Bodyguard",movie,"Action, Crime, Drama",2016,tt4076934,5.9,2352,JP
"The Adventures of Kosuke Kindaichi",movie,"Comedy, Crime, Mystery",1979,tt0079404,5.9,146,JP
Foujita,movie,"Biography, Drama",2015,tt4073044,6,102,JP
"Sailor Moon Super S: Ami's First Love",movie,"Adventure, Animation, Fantasy",1995,tt0112349,7.8,641,JP
"Accidental Love",movie,"Comedy, Romance",2015,tt1137470,4.1,9282,JP
"Twilight: Saya in Sasara",movie,Drama,2014,tt3684490,5.7,203,JP
Non-Ko,movie,Comedy,2008,tt1239408,6.2,100,JP
"Half a Confession",movie,"Drama, Mystery",2004,tt0442256,6.4,149,JP
"A Blue Automobile",movie,Drama,2004,tt0466359,6.1,192,JP
"Ultraman Tiga & Ultraman Dyna & Ultraman Gaia: Battle in Hyperspace",movie,"Adventure, Sci-Fi",1999,tt0184973,6.7,200,JP
"Yokohama BJ Blues",movie,"Crime, Drama, Mystery",1981,tt0083351,6.9,105,JP
"Rakka suru yugata",movie,Drama,1998,tt0163172,6,53,JP
"Listen to My Heart",movie,"Drama, Romance",2009,tt1487109,6.5,66,JP
Ultraman,movie,"Action, Fantasy, Sci-Fi",1979,tt0204715,7.1,79,JP
"Otoko wa tsurai yo: Boku no ojisan",movie,Comedy,1989,tt0100311,6.9,83,JP
"Joker Game",movie,"Action, Thriller",2015,tt3446906,5.3,530,JP
"Chasuke's Journey",movie,"Action, Comedy, Fantasy",2015,tt3560464,6,308,JP
"Beijing Watermelon",movie,Drama,1989,tt0099116,7.2,230,JP
"Saraba itoshiki hito yo",movie,"Action, Crime, Drama",1987,tt0177201,6.1,83,JP
"Drowning Fish",movie,Thriller,2001,tt0323458,6.2,81,JP
"Under the Same Moon",movie,"Crime, Drama",2005,tt0470456,5.5,156,JP
"Where the Legend Lives",movie,Drama,2008,tt1260940,5.9,27,JP
"GS Wonderland",movie,"Comedy, Music",2008,tt1339300,6.1,77,JP
"Kindaichi shonen no jikembo: Shanghai ningyo densetsu",movie,"Comedy, Crime, Horror",1997,tt0298384,6,112,JP
"Niji o tsukamu otoko",movie,Drama,1996,tt0117182,6.6,46,JP
"Tora-San Makes Excuses",movie,"Comedy, Drama",1992,tt0105071,6.4,78,JP
"Totsunyûseyo! 'Asama Sansô' jiken",movie,"Action, Crime, Drama",2002,tt0324296,6.1,199,JP
"Lost Crime",movie,Drama,2010,tt1573892,5.3,14,JP
"Iliza Shlesinger: Freezing Hot",movie,"Comedy, Documentary",2015,tt4073952,6.8,2862,US
"Name Me",movie,"Adventure, Drama",2014,tt4058346,6.3,811,JP
"Free and Easy 15: No Tomorrow for Hama-chan?!",movie,Comedy,2004,tt0460040,6,16,JP
"Chronicle of a Blood Merchant",movie,Drama,2015,tt3797004,6.8,774,JP
"New Initial D the Movie: Legend 2 - Racer",movie,"Animation, Sport",2015,tt4971484,7.3,375,JP
Gachi-ban,movie,"Action, Drama",2008,tt1263744,6.1,16,JP
"The Intruders",movie,"Drama, Horror, Mystery",2015,tt3496372,4.5,3776,JP
"The Diabolical",movie,"Horror, Sci-Fi",2015,tt3603808,4.7,5849,JP
"One and Two",movie,"Drama, Fantasy, Thriller",2015,tt3975510,5.2,2437,JP
Mother,movie,Horror,2014,tt3400912,4,27,JP
Sleepless,movie,"Action, Thriller",2017,tt2072233,5.6,35096,JP
"John Wick: Chapter 2",movie,"Action, Crime, Thriller",2017,tt4425200,7.4,526619,JP
"Jason Bourne",movie,"Action, Thriller",2016,tt4196776,6.6,246587,JP
"Lost Flower: Eo Woo-dong",movie,Drama,2015,tt4922946,5.3,129,JP
"Hacksaw Ridge",movie,"Biography, Drama, History",2016,tt2119532,8.1,616543,JP
"The Lego Batman Movie",movie,"Action, Adventure, Animation",2017,tt4116284,7.3,178059,US
"Despicable Me 3",movie,"Adventure, Animation, Comedy",2017,tt3469046,6.2,163125,JP
"Hardcore Henry",movie,"Action, Adventure, Sci-Fi",2015,tt3072482,6.7,103935,JP
"American Pastoral",movie,"Crime, Drama, Mystery",2016,tt0376479,6.1,18468,JP
"Kevin Hart Presents: Keith Robinson - Back of the Bus Funny",movie,Comedy,2014,tt3765378,5.8,101,US
"W's Tragedy",movie,"Drama, Mystery",1984,tt0135043,7.2,298,JP
"Bang Gang: A Modern Love Story",movie,"Drama, Romance",2015,tt3838728,5.5,3480,JP
Waruboro,movie,Comedy,2007,tt1096965,5.4,121,JP
"Thomas & Friends: The Adventure Begins",movie,"Adventure, Animation, Comedy",2015,tt4327382,7.8,358,JP
"O-Roshiya-koku suimu-tan",movie,"Biography, Drama, History",1992,tt0133049,7,137,JP
"Shodô Girls!!",movie,Drama,2010,tt1571242,7.3,84,JP
"Good Bye, My Secret Friend",movie,"Comedy, Drama",2009,tt1427236,6.2,43,JP
Hameln,movie,Drama,2013,tt2139963,7,26,JP
"Main Theme",movie,"Comedy, Drama, Romance",1984,tt0189709,5.9,103,JP
"Penguins in the sky - Asahiyama zoo",movie,Drama,2008,tt1313094,6.3,60,JP
"Black Dawn",movie,Drama,2012,tt2097267,6.1,73,JP
"The Secret Life of Pets",movie,"Adventure, Animation, Comedy",2016,tt2709768,6.5,222459,JP
Nerve,movie,"Action, Adventure, Crime",2016,tt3531824,6.5,142304,JP
"Approaching the Unknown",movie,"Drama, Sci-Fi, Thriller",2016,tt2674430,4.9,9195,JP
Flare,movie,Drama,2014,tt3651506,6.3,13,JP
"Detective K: Secret of the Lost Island",movie,"Action, Adventure, Comedy",2015,tt4505170,6.2,709,JP
"The Doorman",movie,"Action, Drama, Thriller",2020,tt6222118,4.7,8492,JP
"The Killing Game",movie,"Action, Crime, Thriller",1978,tt0296180,6.2,182,JP
Shaso,movie,"Drama, Thriller",1989,tt0202584,6.6,30,JP
"Little Love Song",movie,"Drama, Music, Romance",2019,tt10206614,6.2,198,JP
"CM Time",movie,Comedy,2012,tt2466120,,,JP
2.0,movie,"Action, Sci-Fi, Thriller",2018,tt5080556,6,28178,JP
"The Benefactor",movie,Drama,2015,tt3165630,5.2,5401,JP
"Stage-struck Tora-san",movie,Comedy,1978,tt0078045,6.1,90,JP
"Orphan: First Kill",movie,"Crime, Drama, Horror",2022,tt11851548,5.9,49119,JP
"Salut d'Amour",movie,"Drama, Romance",2015,tt4695462,7.2,593,JP
"Tora-san's Tropical Fever",movie,"Comedy, Drama, Romance",1980,tt0081288,6.9,111,JP
"Laplace's Witch",movie,"Drama, Mystery, Thriller",2018,tt6686358,5.2,746,JP
"Noh Mask Murders",movie,"Drama, Mystery",1991,tt0103063,5.4,71,JP
"Billy & Molly: An Otter Love Story",movie,Documentary,2024,tt31189897,8,1279,US
"Paws of Fury: The Legend of Hank",movie,"Action, Adventure, Animation",2022,tt4428398,5.7,6917,US
"Oh Brother, Oh Sister!",movie,Comedy,2014,tt3501410,6.3,92,JP
"Susie Searches",movie,"Comedy, Drama, Mystery",2022,tt13733780,5.9,1032,US
"Nakinureta haru no onna yo",movie,"Drama, Romance",1933,tt1570639,6.8,63,JP
"Being Good",movie,"Comedy, Drama, Family",2015,tt3818826,7.2,259,JP
"Finding the Adolescence",movie,"Comedy, Drama",2014,tt3949648,5.9,78,JP
"She Taught Love",movie,"Drama, Romance",2024,tt7983904,5,305,US
"Ginpei-cho cinema blues",movie,Drama,2022,tt31407003,6.1,15,JP
"Gekijôban Shingeki no Kyojin Kôhen: Jiyû no tsubasa",movie,"Action, Animation, Fantasy",2015,tt3646946,7.9,3930,JP
"Amusement Park",movie,Drama,2024,tt32896944,6.6,6,JP
